name, method, class, x, y
leaf,i,2,0.212121212121,0.2
leaf,i,2,0.20303030303,0.2
leaf,i,2,0.19696969697,0.2
leaf,i,2,0.187878787879,0.2
leaf,i,2,0.181818181818,0.2
leaf,i,2,0.172727272727,0.2
leaf,i,2,0.160606060606,0.2
leaf,i,2,0.157575757576,0.2
leaf,i,2,0.157575757576,0.1
leaf,i,2,0.145454545455,0.1
leaf,i,2,0.136363636364,0.1
leaf,i,2,0.124242424242,0.1
leaf,i,2,0.109090909091,0.1
leaf,i,2,0.0939393939394,0.1
leaf,i,2,0.0878787878788,0.1
leaf,i,2,0.0848484848485,0.1
leaf,i,2,0.069696969697,0.1
leaf,i,2,0.0606060606061,0.1
leaf,i,2,0.0545454545455,0.1
leaf,i,2,0.0454545454545,0.1
leaf,i,2,0.0393939393939,0.1
leaf,i,2,0.030303030303,0.1
leaf,i,2,0.0212121212121,0.1
leaf,i,2,0.0181818181818,0.0
leaf,i,2,0.0121212121212,0.0
leaf,i,2,0.0030303030303,0.0
leaf,i,3,1.0,1.0
leaf,i,3,0.677710843373,1.0
leaf,i,3,0.671686746988,1.0
leaf,i,3,0.668674698795,1.0
leaf,i,3,0.665662650602,1.0
leaf,i,3,0.653614457831,1.0
leaf,i,3,0.64156626506,1.0
leaf,i,3,0.638554216867,1.0
leaf,i,3,0.635542168675,1.0
leaf,i,3,0.626506024096,1.0
leaf,i,3,0.617469879518,1.0
leaf,i,3,0.611445783133,1.0
leaf,i,3,0.605421686747,1.0
leaf,i,3,0.602409638554,1.0
leaf,i,3,0.599397590361,1.0
leaf,i,3,0.590361445783,1.0
leaf,i,3,0.581325301205,1.0
leaf,i,3,0.569277108434,1.0
leaf,i,3,0.563253012048,1.0
leaf,i,3,0.548192771084,0.875
leaf,i,3,0.536144578313,0.875
leaf,i,3,0.530120481928,0.875
leaf,i,3,0.527108433735,0.875
leaf,i,3,0.521084337349,0.875
leaf,i,3,0.515060240964,0.875
leaf,i,3,0.509036144578,0.875
leaf,i,3,0.503012048193,0.875
leaf,i,3,0.493975903614,0.75
leaf,i,3,0.487951807229,0.75
leaf,i,3,0.484939759036,0.75
leaf,i,3,0.478915662651,0.75
leaf,i,3,0.472891566265,0.75
leaf,i,3,0.46686746988,0.75
leaf,i,3,0.454819277108,0.75
leaf,i,3,0.448795180723,0.75
leaf,i,3,0.439759036145,0.75
leaf,i,3,0.427710843373,0.75
leaf,i,3,0.421686746988,0.75
leaf,i,3,0.415662650602,0.75
leaf,i,3,0.397590361446,0.75
leaf,i,3,0.39156626506,0.75
leaf,i,3,0.388554216867,0.625
leaf,i,3,0.385542168675,0.625
leaf,i,3,0.376506024096,0.625
leaf,i,3,0.373493975904,0.625
leaf,i,3,0.370481927711,0.625
leaf,i,3,0.367469879518,0.625
leaf,i,3,0.355421686747,0.625
leaf,i,3,0.343373493976,0.625
leaf,i,3,0.340361445783,0.625
leaf,i,3,0.328313253012,0.625
leaf,i,3,0.316265060241,0.625
leaf,i,3,0.307228915663,0.625
leaf,i,3,0.298192771084,0.625
leaf,i,3,0.295180722892,0.625
leaf,i,3,0.289156626506,0.625
leaf,i,3,0.28313253012,0.625
leaf,i,3,0.277108433735,0.625
leaf,i,3,0.274096385542,0.5
leaf,i,3,0.268072289157,0.5
leaf,i,3,0.262048192771,0.375
leaf,i,3,0.256024096386,0.375
leaf,i,3,0.253012048193,0.375
leaf,i,3,0.243975903614,0.375
leaf,i,3,0.231927710843,0.375
leaf,i,3,0.228915662651,0.375
leaf,i,3,0.225903614458,0.375
leaf,i,3,0.222891566265,0.375
leaf,i,3,0.219879518072,0.375
leaf,i,3,0.21686746988,0.375
leaf,i,3,0.207831325301,0.375
leaf,i,3,0.198795180723,0.375
leaf,i,3,0.192771084337,0.375
leaf,i,3,0.183734939759,0.375
leaf,i,3,0.177710843373,0.375
leaf,i,3,0.168674698795,0.375
leaf,i,3,0.159638554217,0.25
leaf,i,3,0.156626506024,0.25
leaf,i,3,0.153614457831,0.25
leaf,i,3,0.14156626506,0.25
leaf,i,3,0.132530120482,0.25
leaf,i,3,0.120481927711,0.25
leaf,i,3,0.10843373494,0.125
leaf,i,3,0.0933734939759,0.125
leaf,i,3,0.0873493975904,0.125
leaf,i,3,0.0843373493976,0.125
leaf,i,3,0.0692771084337,0.125
leaf,i,3,0.0602409638554,0.125
leaf,i,3,0.0542168674699,0.125
leaf,i,3,0.0451807228916,0.125
leaf,i,3,0.039156626506,0.125
leaf,i,3,0.0331325301205,0.0
leaf,i,3,0.0240963855422,0.0
leaf,i,3,0.0180722891566,0.0
leaf,i,3,0.0120481927711,0.0
leaf,i,3,0.00301204819277,0.0
leaf,i,4,1.0,1.0
leaf,i,4,0.682926829268,0.75
leaf,i,4,0.676829268293,0.75
leaf,i,4,0.673780487805,0.75
leaf,i,4,0.670731707317,0.75
leaf,i,4,0.658536585366,0.75
leaf,i,4,0.646341463415,0.75
leaf,i,4,0.643292682927,0.75
leaf,i,4,0.640243902439,0.75
leaf,i,4,0.631097560976,0.75
leaf,i,4,0.621951219512,0.75
leaf,i,4,0.618902439024,0.666666666667
leaf,i,4,0.612804878049,0.666666666667
leaf,i,4,0.609756097561,0.666666666667
leaf,i,4,0.606707317073,0.666666666667
leaf,i,4,0.59756097561,0.666666666667
leaf,i,4,0.588414634146,0.666666666667
leaf,i,4,0.576219512195,0.666666666667
leaf,i,4,0.57012195122,0.666666666667
leaf,i,4,0.55487804878,0.583333333333
leaf,i,4,0.542682926829,0.583333333333
leaf,i,4,0.536585365854,0.583333333333
leaf,i,4,0.533536585366,0.583333333333
leaf,i,4,0.530487804878,0.5
leaf,i,4,0.524390243902,0.5
leaf,i,4,0.521341463415,0.416666666667
leaf,i,4,0.515243902439,0.416666666667
leaf,i,4,0.503048780488,0.416666666667
leaf,i,4,0.496951219512,0.416666666667
leaf,i,4,0.493902439024,0.416666666667
leaf,i,4,0.487804878049,0.416666666667
leaf,i,4,0.481707317073,0.416666666667
leaf,i,4,0.475609756098,0.416666666667
leaf,i,4,0.463414634146,0.416666666667
leaf,i,4,0.457317073171,0.416666666667
leaf,i,4,0.448170731707,0.416666666667
leaf,i,4,0.435975609756,0.416666666667
leaf,i,4,0.42987804878,0.416666666667
leaf,i,4,0.423780487805,0.416666666667
leaf,i,4,0.405487804878,0.416666666667
leaf,i,4,0.399390243902,0.416666666667
leaf,i,4,0.393292682927,0.416666666667
leaf,i,4,0.393292682927,0.333333333333
leaf,i,4,0.384146341463,0.333333333333
leaf,i,4,0.381097560976,0.333333333333
leaf,i,4,0.378048780488,0.333333333333
leaf,i,4,0.375,0.333333333333
leaf,i,4,0.362804878049,0.333333333333
leaf,i,4,0.350609756098,0.333333333333
leaf,i,4,0.34756097561,0.333333333333
leaf,i,4,0.335365853659,0.333333333333
leaf,i,4,0.323170731707,0.333333333333
leaf,i,4,0.314024390244,0.333333333333
leaf,i,4,0.30487804878,0.333333333333
leaf,i,4,0.301829268293,0.333333333333
leaf,i,4,0.295731707317,0.333333333333
leaf,i,4,0.289634146341,0.333333333333
leaf,i,4,0.283536585366,0.333333333333
leaf,i,4,0.27743902439,0.333333333333
leaf,i,4,0.271341463415,0.333333333333
leaf,i,4,0.262195121951,0.333333333333
leaf,i,4,0.256097560976,0.333333333333
leaf,i,4,0.253048780488,0.333333333333
leaf,i,4,0.246951219512,0.25
leaf,i,4,0.234756097561,0.25
leaf,i,4,0.231707317073,0.25
leaf,i,4,0.228658536585,0.25
leaf,i,4,0.225609756098,0.25
leaf,i,4,0.22256097561,0.25
leaf,i,4,0.219512195122,0.25
leaf,i,4,0.210365853659,0.25
leaf,i,4,0.201219512195,0.25
leaf,i,4,0.19512195122,0.25
leaf,i,4,0.185975609756,0.25
leaf,i,4,0.17987804878,0.25
leaf,i,4,0.170731707317,0.25
leaf,i,4,0.158536585366,0.25
leaf,i,4,0.155487804878,0.25
leaf,i,4,0.15243902439,0.25
leaf,i,4,0.140243902439,0.25
leaf,i,4,0.131097560976,0.25
leaf,i,4,0.118902439024,0.25
leaf,i,4,0.106707317073,0.166666666667
leaf,i,4,0.0914634146341,0.166666666667
leaf,i,4,0.0853658536585,0.166666666667
leaf,i,4,0.0823170731707,0.166666666667
leaf,i,4,0.0670731707317,0.166666666667
leaf,i,4,0.0609756097561,0.0833333333333
leaf,i,4,0.0548780487805,0.0833333333333
leaf,i,4,0.0457317073171,0.0833333333333
leaf,i,4,0.0426829268293,0.0
leaf,i,4,0.0335365853659,0.0
leaf,i,4,0.0243902439024,0.0
leaf,i,4,0.0182926829268,0.0
leaf,i,4,0.0121951219512,0.0
leaf,i,4,0.0030487804878,0.0
leaf,i,5,1.0,1.0
leaf,i,5,0.701807228916,0.0
leaf,i,5,0.69578313253,0.0
leaf,i,5,0.692771084337,0.0
leaf,i,5,0.689759036145,0.0
leaf,i,5,0.677710843373,0.0
leaf,i,5,0.665662650602,0.0
leaf,i,5,0.66265060241,0.0
leaf,i,5,0.659638554217,0.0
leaf,i,5,0.650602409639,0.0
leaf,i,5,0.64156626506,0.0
leaf,i,5,0.635542168675,0.0
leaf,i,5,0.629518072289,0.0
leaf,i,5,0.626506024096,0.0
leaf,i,5,0.623493975904,0.0
leaf,i,5,0.614457831325,0.0
leaf,i,5,0.605421686747,0.0
leaf,i,5,0.593373493976,0.0
leaf,i,5,0.58734939759,0.0
leaf,i,5,0.569277108434,0.0
leaf,i,5,0.557228915663,0.0
leaf,i,5,0.551204819277,0.0
leaf,i,5,0.548192771084,0.0
leaf,i,5,0.542168674699,0.0
leaf,i,5,0.536144578313,0.0
leaf,i,5,0.530120481928,0.0
leaf,i,5,0.524096385542,0.0
leaf,i,5,0.512048192771,0.0
leaf,i,5,0.506024096386,0.0
leaf,i,5,0.503012048193,0.0
leaf,i,5,0.496987951807,0.0
leaf,i,5,0.490963855422,0.0
leaf,i,5,0.484939759036,0.0
leaf,i,5,0.472891566265,0.0
leaf,i,5,0.46686746988,0.0
leaf,i,5,0.457831325301,0.0
leaf,i,5,0.44578313253,0.0
leaf,i,5,0.439759036145,0.0
leaf,i,5,0.433734939759,0.0
leaf,i,5,0.415662650602,0.0
leaf,i,5,0.409638554217,0.0
leaf,i,5,0.403614457831,0.0
leaf,i,5,0.400602409639,0.0
leaf,i,5,0.39156626506,0.0
leaf,i,5,0.388554216867,0.0
leaf,i,5,0.385542168675,0.0
leaf,i,5,0.382530120482,0.0
leaf,i,5,0.370481927711,0.0
leaf,i,5,0.35843373494,0.0
leaf,i,5,0.355421686747,0.0
leaf,i,5,0.343373493976,0.0
leaf,i,5,0.331325301205,0.0
leaf,i,5,0.322289156627,0.0
leaf,i,5,0.313253012048,0.0
leaf,i,5,0.310240963855,0.0
leaf,i,5,0.30421686747,0.0
leaf,i,5,0.298192771084,0.0
leaf,i,5,0.292168674699,0.0
leaf,i,5,0.286144578313,0.0
leaf,i,5,0.280120481928,0.0
leaf,i,5,0.271084337349,0.0
leaf,i,5,0.265060240964,0.0
leaf,i,5,0.262048192771,0.0
leaf,i,5,0.253012048193,0.0
leaf,i,5,0.240963855422,0.0
leaf,i,5,0.237951807229,0.0
leaf,i,5,0.234939759036,0.0
leaf,i,5,0.231927710843,0.0
leaf,i,5,0.228915662651,0.0
leaf,i,5,0.225903614458,0.0
leaf,i,5,0.21686746988,0.0
leaf,i,5,0.207831325301,0.0
leaf,i,5,0.201807228916,0.0
leaf,i,5,0.192771084337,0.0
leaf,i,5,0.186746987952,0.0
leaf,i,5,0.177710843373,0.0
leaf,i,5,0.165662650602,0.0
leaf,i,5,0.16265060241,0.0
leaf,i,5,0.159638554217,0.0
leaf,i,5,0.147590361446,0.0
leaf,i,5,0.138554216867,0.0
leaf,i,5,0.126506024096,0.0
leaf,i,5,0.111445783133,0.0
leaf,i,5,0.0963855421687,0.0
leaf,i,5,0.0903614457831,0.0
leaf,i,5,0.0873493975904,0.0
leaf,i,5,0.0722891566265,0.0
leaf,i,5,0.0632530120482,0.0
leaf,i,5,0.0572289156627,0.0
leaf,i,5,0.0481927710843,0.0
leaf,i,5,0.0421686746988,0.0
leaf,i,5,0.0331325301205,0.0
leaf,i,5,0.0240963855422,0.0
leaf,i,5,0.0180722891566,0.0
leaf,i,5,0.0120481927711,0.0
leaf,i,5,0.00301204819277,0.0
leaf,i,6,1.0,1.0
leaf,i,6,0.675757575758,1.0
leaf,i,6,0.672727272727,0.9
leaf,i,6,0.669696969697,0.9
leaf,i,6,0.666666666667,0.9
leaf,i,6,0.654545454545,0.9
leaf,i,6,0.642424242424,0.9
leaf,i,6,0.639393939394,0.9
leaf,i,6,0.636363636364,0.9
leaf,i,6,0.627272727273,0.9
leaf,i,6,0.618181818182,0.9
leaf,i,6,0.612121212121,0.9
leaf,i,6,0.606060606061,0.9
leaf,i,6,0.60303030303,0.9
leaf,i,6,0.6,0.9
leaf,i,6,0.590909090909,0.9
leaf,i,6,0.581818181818,0.9
leaf,i,6,0.572727272727,0.8
leaf,i,6,0.569696969697,0.7
leaf,i,6,0.551515151515,0.7
leaf,i,6,0.545454545455,0.5
leaf,i,6,0.539393939394,0.5
leaf,i,6,0.536363636364,0.5
leaf,i,6,0.530303030303,0.5
leaf,i,6,0.524242424242,0.5
leaf,i,6,0.518181818182,0.5
leaf,i,6,0.512121212121,0.5
leaf,i,6,0.5,0.5
leaf,i,6,0.493939393939,0.5
leaf,i,6,0.490909090909,0.5
leaf,i,6,0.484848484848,0.5
leaf,i,6,0.478787878788,0.5
leaf,i,6,0.472727272727,0.5
leaf,i,6,0.460606060606,0.5
leaf,i,6,0.454545454545,0.5
leaf,i,6,0.445454545455,0.5
leaf,i,6,0.433333333333,0.5
leaf,i,6,0.427272727273,0.5
leaf,i,6,0.421212121212,0.5
leaf,i,6,0.40303030303,0.5
leaf,i,6,0.39696969697,0.5
leaf,i,6,0.390909090909,0.5
leaf,i,6,0.387878787879,0.5
leaf,i,6,0.381818181818,0.4
leaf,i,6,0.378787878788,0.4
leaf,i,6,0.375757575758,0.4
leaf,i,6,0.372727272727,0.4
leaf,i,6,0.360606060606,0.4
leaf,i,6,0.348484848485,0.4
leaf,i,6,0.345454545455,0.4
leaf,i,6,0.333333333333,0.4
leaf,i,6,0.321212121212,0.4
leaf,i,6,0.312121212121,0.4
leaf,i,6,0.30303030303,0.4
leaf,i,6,0.3,0.4
leaf,i,6,0.293939393939,0.4
leaf,i,6,0.287878787879,0.4
leaf,i,6,0.281818181818,0.4
leaf,i,6,0.275757575758,0.4
leaf,i,6,0.269696969697,0.4
leaf,i,6,0.260606060606,0.4
leaf,i,6,0.254545454545,0.4
leaf,i,6,0.251515151515,0.4
leaf,i,6,0.242424242424,0.4
leaf,i,6,0.230303030303,0.4
leaf,i,6,0.227272727273,0.4
leaf,i,6,0.227272727273,0.3
leaf,i,6,0.224242424242,0.3
leaf,i,6,0.221212121212,0.3
leaf,i,6,0.218181818182,0.3
leaf,i,6,0.209090909091,0.3
leaf,i,6,0.2,0.3
leaf,i,6,0.193939393939,0.3
leaf,i,6,0.184848484848,0.3
leaf,i,6,0.178787878788,0.3
leaf,i,6,0.169696969697,0.3
leaf,i,6,0.157575757576,0.3
leaf,i,6,0.154545454545,0.3
leaf,i,6,0.151515151515,0.3
leaf,i,6,0.139393939394,0.3
leaf,i,6,0.130303030303,0.3
leaf,i,6,0.121212121212,0.2
leaf,i,6,0.106060606061,0.2
leaf,i,6,0.0939393939394,0.1
leaf,i,6,0.0878787878788,0.1
leaf,i,6,0.0848484848485,0.1
leaf,i,6,0.0727272727273,0.0
leaf,i,6,0.0636363636364,0.0
leaf,i,6,0.0575757575758,0.0
leaf,i,6,0.0484848484848,0.0
leaf,i,6,0.0424242424242,0.0
leaf,i,6,0.0333333333333,0.0
leaf,i,6,0.0242424242424,0.0
leaf,i,6,0.0181818181818,0.0
leaf,i,6,0.0121212121212,0.0
leaf,i,6,0.0030303030303,0.0
leaf,i,7,1.0,1.0
leaf,i,7,0.70820668693,0.0
leaf,i,7,0.702127659574,0.0
leaf,i,7,0.699088145897,0.0
leaf,i,7,0.696048632219,0.0
leaf,i,7,0.683890577508,0.0
leaf,i,7,0.671732522796,0.0
leaf,i,7,0.668693009119,0.0
leaf,i,7,0.665653495441,0.0
leaf,i,7,0.656534954407,0.0
leaf,i,7,0.647416413374,0.0
leaf,i,7,0.641337386018,0.0
leaf,i,7,0.635258358663,0.0
leaf,i,7,0.632218844985,0.0
leaf,i,7,0.629179331307,0.0
leaf,i,7,0.620060790274,0.0
leaf,i,7,0.61094224924,0.0
leaf,i,7,0.598784194529,0.0
leaf,i,7,0.592705167173,0.0
leaf,i,7,0.574468085106,0.0
leaf,i,7,0.562310030395,0.0
leaf,i,7,0.55623100304,0.0
leaf,i,7,0.553191489362,0.0
leaf,i,7,0.547112462006,0.0
leaf,i,7,0.54103343465,0.0
leaf,i,7,0.534954407295,0.0
leaf,i,7,0.528875379939,0.0
leaf,i,7,0.516717325228,0.0
leaf,i,7,0.510638297872,0.0
leaf,i,7,0.507598784195,0.0
leaf,i,7,0.501519756839,0.0
leaf,i,7,0.495440729483,0.0
leaf,i,7,0.489361702128,0.0
leaf,i,7,0.477203647416,0.0
leaf,i,7,0.471124620061,0.0
leaf,i,7,0.462006079027,0.0
leaf,i,7,0.449848024316,0.0
leaf,i,7,0.44376899696,0.0
leaf,i,7,0.437689969605,0.0
leaf,i,7,0.419452887538,0.0
leaf,i,7,0.413373860182,0.0
